Company Name	Status	LeadId	Date	User Email
Banco do Brasil	New	BEEADF4D	2024-01-22	Reply@Banco do Brasil.com
Band-Aid	Nurturing	3096EEB0	2024-01-17	Reply@Band-Aid.com
Banestes	Cold	B3445CEE	2024-04-26	Reply@Banestes.com
Bang & Olufsen	Referral	ED42BAC2	2024-04-15	Reply@Bang & Olufsen.com
Bank One	Referral	82CC9322	2024-03-23	Reply@Bank One.com
Bank of America	Reengaged	047E0A28	2024-02-27	Reply@Bank of America.com
Bank of China	Disqualified	082E053A	2024-04-30	Reply@Bank of China.com
Bank of Communications	Disqualified	93F2B74B	2024-04-05	Reply@Bank of Communications.com
Bank of East Asia	Reengaged	DC360272	2024-01-29	Reply@Bank of East Asia.com
Bank of Greece	Reengaged	CDED39D8	2024-02-13	Reply@Bank of Greece.com
Bank of Montreal	Proposal Sent	189E965B	2024-02-28	Reply@Bank of Montreal.com
Bank of Nova Scotia	Nurturing	2EF786E9	2024-02-11	Reply@Bank of Nova Scotia.com
Bank of Queensland	New	4AD72AF8	2024-03-30	Reply@Bank of Queensland.com
Banrisul	Contacted	AE0B304A	2024-04-16	Reply@Banrisul.com
Banyan Tree Holdings	Contacted	2F590643	2024-03-25	Reply@Banyan Tree Holdings.com
Barbie	Reengaged	7CA68C5E	2024-02-17	Reply@Barbie.com
Barclays	Nurturing	E74308C0	2024-04-01	Reply@Barclays.com
Bare Escentuals	On-hold	0E88DF75	2024-04-13	Reply@Bare Escentuals.com
Barilla	Nurturing	2FCA4A83	2024-04-29	Reply@Barilla.com
Barnes & Noble	Closed-Lost	0A95D6F8	2024-01-01	Reply@Barnes & Noble.com
Baron Otard Cognacs	Warm 	5BC37FD3	2024-03-18	Reply@Baron Otard Cognacs.com
Barrick Gold	Contacted	27A0D326	2024-03-21	Reply@Barrick Gold.com
Barry's Tea	Disqualified	356349A8	2024-04-02	Reply@Barry's Tea.com
Baskin-Robbins	Warm 	44E4C46F	2024-03-01	Reply@Baskin-Robbins.com
Bausch & Lomb	Disqualified	AF91D20C	2024-02-08	Reply@Bausch & Lomb.com
Bavaria	Disqualified	BEF5A10F	2024-03-17	Reply@Bavaria.com
Baxter	Reengaged	3D105C78	2024-01-27	Reply@Baxter.com
Bayer	On-hold	D344B7D5	2024-01-25	Reply@Bayer.com
Bazooka	Referral	7675AA59	2024-04-09	Reply@Bazooka.com
Bean Media Group	In Progress	16216255	2024-02-05	Reply@Bean Media Group.com
Beanie Babies	Nurturing	48F05D6B	2024-04-28	Reply@Beanie Babies.com
Beano	Nurturing	95B3DC7E	2024-03-25	Reply@Beano.com
Beaurepaires	Reengaged	750CB3AF	2024-04-30	Reply@Beaurepaires.com
Beaver Buzz	In Progress	480841A8	2024-03-14	Reply@Beaver Buzz.com
Bebe	Referral	90AD49F6	2024-03-17	Reply@Bebe.com
Becker Entertainment	Disqualified	1F1BFAB2	2024-03-22	Reply@Becker Entertainment.com
Beck's	Cold	D03CC154	2024-04-12	Reply@Beck's.com
Bed Head	New	644016CA	2024-02-17	Reply@Bed Head.com
Bed, Bath & Beyond	Closed-Lost	7B187220	2024-04-04	Reply@Bed, Bath & Beyond.com
Beeline	Disqualified	60475D4A	2024-01-05	Reply@Beeline.com
Beerenberg Farm	Closed-Won	6C928910	2024-04-09	Reply@Beerenberg Farm.com
Beetle	New	701F1436	2024-04-06	Reply@Beetle.com
Beiersdorf	Cold	4FEC3A8F	2024-04-18	Reply@Beiersdorf.com
Belco	Closed-Won	51DDC4F5	2024-03-07	Reply@Belco.com
Belgacom	Closed-Won	388EE9A7	2024-03-20	Reply@Belgacom.com
Bell Atlantic	Nurturing	154381A5	2024-02-06	Reply@Bell Atlantic.com
Bellsouth	Closed-Won	CAD56B15	2024-04-11	Reply@Bellsouth.com
Ben & Jerry's	Nurturing	D05B6CA2	2024-01-24	Reply@Ben & Jerry's.com
Ben-Gay	Referral	BB24C4AC	2024-02-22	Reply@Ben-Gay.com
Benadryl	Cold	2DA68ACE	2024-01-02	Reply@Benadryl.com
Bendigo Bank	Proposal Sent	FB2610AA	2024-02-06	Reply@Bendigo Bank.com
Benetton	Disqualified	89341F9E	2024-02-14	Reply@Benetton.com
Benjamin Moore	Qualified	65E9667B	2024-03-31	Reply@Benjamin Moore.com
Bergstein Entertainment	Qualified	8D8C1B56	2024-04-25	Reply@Bergstein Entertainment.com
Berlei	Closed-Won	25D3ED4C	2024-02-03	Reply@Berlei.com
Bertolli	Contacted	CC945C30	2024-03-13	Reply@Bertolli.com
Bertolli Olive Oil	New	D8B97EFA	2024-04-29	Reply@Bertolli Olive Oil.com
Best Buy	Negotiation	63E1C9AC	2024-01-09	Reply@Best Buy.com
Best Western	Contacted	B1A478E7	2024-02-22	Reply@Best Western.com
Betty Crocker	Contacted	53728925	2024-02-26	Reply@Betty Crocker.com
Bianchi	Qualified	7AD4A90A	2024-04-21	Reply@Bianchi.com
Bic	On-hold	49DED58C	2024-02-09	Reply@Bic.com
Big Bazaar	Contacted	7FA8708C	2024-02-26	Reply@Big Bazaar.com
Big Lots	Proposal Sent	8DE239E6	2024-03-09	Reply@Big Lots.com
Big M	Contacted	8BB185DF	2024-02-14	Reply@Big M.com
Big Mac	Referral	A2F733B2	2024-02-29	Reply@Big Mac.com
Big Rock Brewery	Closed-Lost	7468F96A	2024-04-16	Reply@Big Rock Brewery.com
Billabong	In Progress	D9DB8309	2024-03-15	Reply@Billabong.com
Bimbo	Contacted	140C6185	2024-02-18	Reply@Bimbo.com
Biolage	Proposal Sent	3E73A9CA	2024-03-19	Reply@Biolage.com
Biore	Disqualified	60684EA6	2024-01-08	Reply@Biore.com
Biosilk	New	16E85F68	2024-04-21	Reply@Biosilk.com
Biotech	Nurturing	EDF26E8A	2024-03-13	Reply@Biotech.com
Birds Eye	Warm 	4440FCAC	2024-02-07	Reply@Birds Eye.com
Birkenstock	Reengaged	E8D80368	2024-01-26	Reply@Birkenstock.com
Bisquick	New	676A23E3	2024-04-03	Reply@Bisquick.com
Bissell	Nurturing	70CB8DB0	2024-03-09	Reply@Bissell.com
Bitburger	Nurturing	56C82A7D	2024-04-15	Reply@Bitburger.com
BjÃ¶rn Borg	New	8BA6D33A	2024-03-25	Reply@BjÃ¶rn Borg.com
Black Label	Contacted	946903E7	2024-02-23	Reply@Black Label.com
BlackBerry	Closed-Lost	2CA4A4BB	2024-03-27	Reply@BlackBerry.com
Blackmore	Nurturing	7BE1B880	2024-02-29	Reply@Blackmore.com
Blancpain	Disqualified	5C4801DE	2024-03-01	Reply@Blancpain.com
Blaupunkt	On-hold	751FA60A	2024-01-25	Reply@Blaupunkt.com
Blistex	Proposal Sent	863C8904	2024-03-13	Reply@Blistex.com
Blockbuster	Negotiation	CF361089	2024-02-02	Reply@Blockbuster.com
Blog	Contacted	A0D64C91	2024-03-13	Reply@Blog.com
Bloomingdale's	New	EFB4C976	2024-02-08	Reply@Bloomingdale's.com
Blow Pop	On-hold	F39578A5	2024-03-07	Reply@Blow Pop.com
Blue	Contacted	389CEB98	2024-04-27	Reply@Blue.com
Blue Cross	Negotiation	09746A7B	2024-04-03	Reply@Blue Cross.com
Blue Dart	New	A4D4F84F	2024-03-01	Reply@Blue Dart.com
Blue Ribbon	Warm 	0F0D1F12	2024-03-25	Reply@Blue Ribbon.com
Bluebird Foods	Disqualified	614DCF46	2024-01-28	Reply@Bluebird Foods.com
Bluefish Communications	In Progress	D60D1BA6	2024-01-03	Reply@Bluefish Communications.com
Bluescope	Referral	1C1E4F2C	2024-02-08	Reply@Bluescope.com
Blumarine	Warm 	B53D326A	2024-02-13	Reply@Blumarine.com
Blundstone Footwear	Closed-Lost	EAF39AAB	2024-02-13	Reply@Blundstone Footwear.com
Boag's Brewery	Referral	E0D4CC35	2024-02-29	Reply@Boag's Brewery.com
Bob the Builder	Closed-Won	53904E34	2024-01-12	Reply@Bob the Builder.com
Bobcat	On-hold	E82697E4	2024-03-28	Reply@Bobcat.com
Bob's	On-hold	7BF52149	2024-02-07	Reply@Bob's.com
Boeing	Closed-Won	2E2EC2DD	2024-01-23	Reply@Boeing.com
Boggle	Closed-Won	E871C000	2024-02-27	Reply@Boggle.com
Bohae	Closed-Won	40691FAA	2024-01-06	Reply@Bohae.com
Bohemia	Negotiation	8C84D9EA	2024-04-24	Reply@Bohemia.com
Bombardier	On-hold	54D7E1B7	2024-04-20	Reply@Bombardier.com
Bonanza	Warm 	AC5EAE3C	2024-02-17	Reply@Bonanza.com
Bonds	Qualified	4B89CA9F	2024-02-20	Reply@Bonds.com
Bonduelle	Warm 	004998D0	2024-02-17	Reply@Bonduelle.com
Bonia	Closed-Lost	CB78F726	2024-01-17	Reply@Bonia.com
Bonne Bell	Warm 	5D7063C1	2024-02-20	Reply@Bonne Bell.com
Bonox	Disqualified	5489A482	2024-02-26	Reply@Bonox.com
Book	On-hold	80B25E4A	2024-02-08	Reply@Book.com
Boomer	Contacted	EB029E7F	2024-03-29	Reply@Boomer.com
Boost Juice	Nurturing	64B1842D	2024-03-13	Reply@Boost Juice.com
Boost Mobile	Negotiation	BA4F2C61	2024-03-11	Reply@Boost Mobile.com
Boots	Qualified	3C47318A	2024-02-24	Reply@Boots.com
Boppy	In Progress	3F74AF96	2024-04-12	Reply@Boppy.com
Boral Limited	Closed-Won	F2502DCA	2024-03-15	Reply@Boral Limited.com
Borders	Contacted	25A44BAB	2024-01-18	Reply@Borders.com
Borealis	Contacted	27890D9B	2024-04-16	Reply@Borealis.com
Bosch	New	92F34103	2024-03-09	Reply@Bosch.com
Bossa Nova	Warm 	8B403030	2024-04-11	Reply@Bossa Nova.com
Boston Market	Qualified	A6CAE0A6	2024-04-15	Reply@Boston Market.com
Boston Scientific	New	1C32DE7D	2024-01-26	Reply@Boston Scientific.com
Bottega Veneta	New	F94B3670	2024-02-02	Reply@Bottega Veneta.com
Boucheron	Reengaged	203F4E70	2024-01-28	Reply@Boucheron.com
Bounty	Negotiation	00E9D520	2024-02-03	Reply@Bounty.com
Bouygues Telecom	Proposal Sent	3BED8CFB	2024-01-13	Reply@Bouygues Telecom.com
Bowflex	Nurturing	04486241	2024-01-12	Reply@Bowflex.com
Boxster	Warm 	126D95C8	2024-01-23	Reply@Boxster.com
Brabus	Negotiation	2FD4C8D8	2024-04-21	Reply@Brabus.com
Brach's	In Progress	CBC91B4C	2024-04-02	Reply@Brach's.com
Bradesco	Qualified	337F36B5	2024-02-10	Reply@Bradesco.com
Bradespar	Warm 	1DEBC158	2024-02-18	Reply@Bradespar.com
Brahma	Nurturing	82F04821	2024-04-23	Reply@Brahma.com
Brambles Industries	Negotiation	560CD1F2	2024-01-26	Reply@Brambles Industries.com
Brand Architecture	Disqualified	A46C0506	2024-04-23	Reply@Brand Architecture.com
Brand Name Research	Closed-Lost	FF31ADFD	2024-03-24	Reply@Brand Name Research.com
Brandchannel	Negotiation	7E349573	2024-01-30	Reply@Brandchannel.com
Brasil Foods	Negotiation	40307BDA	2024-04-05	Reply@Brasil Foods.com
Brasil Telecom	Closed-Won	0209CEDA	2024-05-01	Reply@Brasil Telecom.com
Braskem	In Progress	CC0EDF34	2024-05-01	Reply@Braskem.com
Braun	Cold	10910160	2024-04-09	Reply@Braun.com
Brava	Closed-Won	2B10B2FC	2024-03-25	Reply@Brava.com
Bravox	Reengaged	B542A626	2024-02-26	Reply@Bravox.com
Brawny	Negotiation	6587147F	2024-02-29	Reply@Brawny.com
BreadTalk Group	On-hold	9531D408	2024-04-26	Reply@BreadTalk Group.com
Breitling	Closed-Won	63B03C1C	2024-01-26	Reply@Breitling.com
Brennan's	Contacted	61DB9EE1	2024-04-13	Reply@Brennan's.com
Brequet	Nurturing	1BFCEC58	2024-02-01	Reply@Brequet.com
Breville	Cold	836AC441	2024-04-27	Reply@Breville.com
Breyer's	Referral	6318758F	2024-03-31	Reply@Breyer's.com
Bridgestone	Nurturing	CDBE4D49	2024-02-20	Reply@Bridgestone.com
Bright	Qualified	9B5C9A4A	2024-03-14	Reply@Bright.com
Brioni	Proposal Sent	A74801A1	2024-01-15	Reply@Brioni.com
Brisbane Capital	On-hold	DC2AD0F3	2024-01-25	Reply@Brisbane Capital.com
Brisco	Reengaged	6AC1D902	2024-04-25	Reply@Brisco.com
Bristol-Myers Squibb	Reengaged	7938AA0E	2024-04-18	Reply@Bristol-Myers Squibb.com
Brite	On-hold	3B07CAF0	2024-01-25	Reply@Brite.com
British Airways	Closed-Won	1E7560D5	2024-03-26	Reply@British Airways.com
British Rail	On-hold	DD559C3A	2024-03-25	Reply@British Rail.com
British Sky Broadcasting Group plc	New	4B0AD4F3	2024-01-05	Reply@British Sky Broadcasting Group plc.com
Broadview Home Security	New	3FFE986C	2024-03-15	Reply@Broadview Home Security.com
Brookfield Asset Management	Closed-Lost	A55C7616	2024-04-20	Reply@Brookfield Asset Management.com
Brother	Contacted	04AF52D9	2024-04-13	Reply@Brother.com
Brown Brothers Milawa Vineyard	Warm 	FF0AE542	2024-02-22	Reply@Brown Brothers Milawa Vineyard.com
Brugse Straffe Hendrik	Warm 	03A7D441	2024-02-20	Reply@Brugse Straffe Hendrik.com
Brush-Ups	In Progress	832B4B50	2024-04-25	Reply@Brush-Ups.com
Bubble O' Bill	Nurturing	3B5EDE2C	2024-04-10	Reply@Bubble O' Bill.com
Bubble Wrap	Closed-Lost	4E4DAD32	2024-02-01	Reply@Bubble Wrap.com
Bubble Yum	Negotiation	D3E521DF	2024-03-08	Reply@Bubble Yum.com
Bubblicious	New	F7DDC129	2024-02-15	Reply@Bubblicious.com
Buckle, Inc.	In Progress	C169929E	2024-04-23	Reply@Buckle, Inc..com
Bud Light	Closed-Lost	831E07C9	2024-01-15	Reply@Bud Light.com
Budget	Negotiation	83AE36C0	2024-04-02	Reply@Budget.com
Budweiser	Cold	EBB52BE6	2024-04-14	Reply@Budweiser.com
Buffalo Wild Wings	Closed-Lost	834F19C4	2024-01-20	Reply@Buffalo Wild Wings.com
Bugatti	Referral	7AC1F08E	2024-01-19	Reply@Bugatti.com
Bugles	Referral	87B34488	2024-03-30	Reply@Bugles.com
Bugs Bunny	Cold	35EA2EFE	2024-03-09	Reply@Bugs Bunny.com
Buick	New	BB99E226	2024-03-13	Reply@Buick.com
Bulgari	Warm 	BE1DA6F6	2024-02-16	Reply@Bulgari.com
Bulla Dairy Foods	Negotiation	20B3EF10	2024-02-25	Reply@Bulla Dairy Foods.com
Bulmers	Closed-Lost	900DA9C0	2024-04-05	Reply@Bulmers.com
Bunnings	Cold	3EDD1F48	2024-02-19	Reply@Bunnings.com
Burberry	On-hold	C8E6E14E	2024-01-08	Reply@Burberry.com
Burger King	Nurturing	3F8CD6AF	2024-03-19	Reply@Burger King.com
Burlington Coat Factory	Closed-Lost	D6EAB4B6	2024-02-09	Reply@Burlington Coat Factory.com
Burns, Philp & Company Ltd.	Closed-Lost	9C425C76	2024-04-22	Reply@Burns, Philp & Company Ltd..com
Burt's Bees	Qualified	1B5A1464	2024-04-02	Reply@Burt's Bees.com
Busan Bank	Disqualified	8D3DAF57	2024-04-03	Reply@Busan Bank.com
Busch	New	C1FBAC93	2024-01-23	Reply@Busch.com
Busch Gardens	Proposal Sent	9F089998	2024-02-18	Reply@Busch Gardens.com
Bush	Disqualified	7EA3C52C	2024-03-04	Reply@Bush.com
Bushmills Irish Whiskey	In Progress	4769EB0A	2024-05-01	Reply@Bushmills Irish Whiskey.com
Bush's Beans	Negotiation	8AC45015	2024-04-03	Reply@Bush's Beans.com
Business Week	Referral	2796FF71	2024-04-05	Reply@Business Week.com
Busscar	Reengaged	F86FEE8F	2024-01-02	Reply@Busscar.com
Butterball	Reengaged	7015F077	2024-02-12	Reply@Butterball.com
Butterfinger	New	15A2EC1C	2024-02-08	Reply@Butterfinger.com
BÃ¶hler-Uddeholm	Reengaged	C5051D29	2024-01-12	Reply@BÃ¶hler-Uddeholm.com
C&A	Proposal Sent	46517661	2024-03-31	Reply@C&A.com
CAP Gemini	New	25A2E454	2024-04-17	Reply@CAP Gemini.com
CBS	Disqualified	0DEA9737	2024-02-29	Reply@CBS.com
CC's	On-hold	F23ABB09	2024-03-07	Reply@CC's.com
CCR	On-hold	5DF3B033	2024-03-02	Reply@CCR.com
CDW	On-hold	D64B01B3	2024-01-06	Reply@CDW.com
CESP	Closed-Won	0F587FD0	2024-01-26	Reply@CESP.com
CHEP	Warm 	5C09395B	2024-01-18	Reply@CHEP.com
CIMB	Contacted	5B47F3A0	2024-01-01	Reply@CIMB.com
CJ	Disqualified	68A08266	2024-04-16	Reply@CJ.com
CMBC	On-hold	673647C0	2024-02-25	Reply@CMBC.com
CMPC	New	1FE081EB	2024-04-20	Reply@CMPC.com
CNN	Nurturing	7A213FBE	2024-01-28	Reply@CNN.com
CNP Assurances	New	60D117E1	2024-04-04	Reply@CNP Assurances.com
CPFL	Nurturing	2FBB709A	2024-03-27	Reply@CPFL.com
CPIC	Proposal Sent	85018773	2024-03-14	Reply@CPIC.com
CR-V	Reengaged	34EFEF69	2024-02-25	Reply@CR-V.com
CRSanjiu	Referral	80AFF3BE	2024-04-11	Reply@CRSanjiu.com
CSL Limited	Negotiation	887FD85E	2024-03-10	Reply@CSL Limited.com
CSR Limited	Closed-Won	4C5057D8	2024-02-18	Reply@CSR Limited.com
CVS	Closed-Won	668F7F9B	2024-01-09	Reply@CVS.com
Cabbage Patch Kids	Proposal Sent	5EC85F21	2024-01-17	Reply@Cabbage Patch Kids.com
Caboodles	Closed-Won	7711468F	2024-04-19	Reply@Caboodles.com
Cacharel	Reengaged	5527BB38	2024-03-06	Reply@Cacharel.com
Cadbury	Nurturing	59586102	2024-01-11	Reply@Cadbury.com
Cadence Capital Limited	Warm 	F6FAE4FF	2024-01-20	Reply@Cadence Capital Limited.com
Cadillac	Cold	8AFE07A5	2024-01-25	Reply@Cadillac.com
Caesar's Entertainment	Referral	FFD0645B	2024-03-27	Reply@Caesar's Entertainment.com
Cafe Coffee Day	Cold	01E7DF4F	2024-01-27	Reply@Cafe Coffee Day.com
Cafe de Coral	Negotiation	456708E2	2024-04-16	Reply@Cafe de Coral.com
Caffarel	New	B8E69A55	2024-01-19	Reply@Caffarel.com
CafÃ© de Colombia	Cold	687DB25B	2024-04-03	Reply@CafÃ© de Colombia.com
Caixa EconÃ´mica Federal	Warm 	405013CA	2024-04-01	Reply@Caixa EconÃ´mica Federal.com
Calvin Klein	Referral	92A39120	2024-03-27	Reply@Calvin Klein.com
Camargo CorrÃªa	New	00686C64	2024-02-06	Reply@Camargo CorrÃªa.com
Camel	New	4FF2001F	2024-04-07	Reply@Camel.com
Camero	In Progress	E6A1EA8A	2024-03-19	Reply@Camero.com
Campari	Closed-Lost	36875D53	2024-02-11	Reply@Campari.com
Campbell's	New	58F3A547	2024-03-21	Reply@Campbell's.com
Camry	Disqualified	492C8502	2024-04-05	Reply@Camry.com
Camus	Closed-Lost	70033720	2024-03-09	Reply@Camus.com
Canada Dry	Cold	3D04D14D	2024-03-25	Reply@Canada Dry.com
Canadian Imperial Bank	Referral	11DE0568	2024-03-24	Reply@Canadian Imperial Bank.com
Canadian National Railway	Qualified	8DC2C672	2024-02-16	Reply@Canadian National Railway.com
Canadian Natural Resources	Closed-Lost	C7C2D8FC	2024-01-26	Reply@Canadian Natural Resources.com
Canadian Tire	Reengaged	86D9CB15	2024-03-03	Reply@Canadian Tire.com
Canal Plus	Negotiation	4A44D06A	2024-01-15	Reply@Canal Plus.com
Candy	Cold	ACC795CF	2024-03-27	Reply@Candy.com
Candy Land	Negotiation	3C1CEEEE	2024-01-08	Reply@Candy Land.com
Canon	Contacted	B6162D06	2024-02-02	Reply@Canon.com
Capezio	Qualified	658FCA6E	2024-04-07	Reply@Capezio.com
Capital Dynamics	Qualified	2261A46C	2024-02-26	Reply@Capital Dynamics.com
Capital One	In Progress	BCA11DC8	2024-04-18	Reply@Capital One.com
Capri Sun	Disqualified	74BAF675	2024-02-08	Reply@Capri Sun.com
Captain Morgan	Reengaged	69A744DF	2024-05-01	Reply@Captain Morgan.com
Cap'n Crunch	Qualified	C873A10D	2024-04-17	Reply@Cap'n Crunch.com
Caracu	Closed-Won	D06CE2EF	2024-04-19	Reply@Caracu.com
Caramello Koala	New	69F3EA15	2024-03-11	Reply@Caramello Koala.com
Caravan	Negotiation	042F3A96	2024-04-28	Reply@Caravan.com
Cardinal Health	Reengaged	FAF7EA4C	2024-04-08	Reply@Cardinal Health.com
Carebear	Disqualified	44ABF9E8	2024-04-19	Reply@Carebear.com
Carefree	Cold	80ADC9F8	2024-02-01	Reply@Carefree.com
Caress	New	8C597CC8	2024-03-03	Reply@Caress.com
Carfax	Disqualified	3CF1CDF6	2024-01-31	Reply@Carfax.com
Cargill	Qualified	7010CFF0	2024-01-08	Reply@Cargill.com
Carling	Proposal Sent	F88B1C58	2024-03-07	Reply@Carling.com
Carling Black Label	Warm 	B720EE71	2024-04-18	Reply@Carling Black Label.com
Carlsberg	New	25165A34	2024-03-12	Reply@Carlsberg.com
Carlton & United Breweries	Warm 	0C37090B	2024-01-04	Reply@Carlton & United Breweries.com
Carl's Jr.	Cold	1879873D	2024-03-14	Reply@Carl's Jr..com
Carmax	In Progress	DBFFD238	2024-02-03	Reply@Carmax.com
Carnation	Qualified	5B8EBD73	2024-04-18	Reply@Carnation.com
Carnegie	Contacted	122215E3	2024-04-01	Reply@Carnegie.com
Carnini	Reengaged	4069B5D2	2024-03-09	Reply@Carnini.com
Carnival Cruise Lines	Cold	987325AA	2024-01-03	Reply@Carnival Cruise Lines.com
Carrefour	Closed-Won	7C7637B8	2024-03-13	Reply@Carrefour.com
Carroten	Reengaged	BB49D4E7	2024-01-31	Reply@Carroten.com
Carte Noire	Cold	85EBD4F0	2024-03-16	Reply@Carte Noire.com
Carter's	On-hold	58DD0EEC	2024-01-26	Reply@Carter's.com
Cartier	Cold	C4F59A98	2024-01-15	Reply@Cartier.com
Casas Bahia	Warm 	C4E749C6	2024-03-04	Reply@Casas Bahia.com
Cascade Brewery	Disqualified	FDB2975A	2024-04-28	Reply@Cascade Brewery.com
Cascadian Farm	Negotiation	CD98587D	2024-04-23	Reply@Cascadian Farm.com
Cascina Verdesole	Referral	8B1E59FA	2024-04-09	Reply@Cascina Verdesole.com
Casey's General Store	Referral	57736159	2024-02-29	Reply@Casey's General Store.com
Casino	Warm 	523ED138	2024-03-19	Reply@Casino.com
Casio	Reengaged	9B4EFD92	2024-01-21	Reply@Casio.com
Cass	Closed-Won	A2E72B95	2024-01-24	Reply@Cass.com
Castablast	Nurturing	8089C4C6	2024-01-31	Reply@Castablast.com
Castlemaine Perkins	Closed-Won	4E359F3E	2024-04-28	Reply@Castlemaine Perkins.com
Cat Chow	Closed-Lost	A5E5C78E	2024-04-27	Reply@Cat Chow.com
Catena	On-hold	FCEC396E	2024-01-19	Reply@Catena.com
Caterpillar	Closed-Lost	01A1C033	2024-01-17	Reply@Caterpillar.com
Cathay Pacific	Nurturing	8F231FB5	2024-04-26	Reply@Cathay Pacific.com
Cbus	Nurturing	2D8EF948	2024-02-27	Reply@Cbus.com
Ceat	Nurturing	FDD4E01C	2024-02-24	Reply@Ceat.com
Celcom	Disqualified	524F3475	2024-01-09	Reply@Celcom.com
Celebrex	Negotiation	ABABBA97	2024-02-05	Reply@Celebrex.com
Celebrity Cruises	Qualified	95D60C14	2024-03-17	Reply@Celebrity Cruises.com
Celesc	Qualified	4781012F	2024-03-19	Reply@Celesc.com
Celia	Negotiation	18FD9E74	2024-03-15	Reply@Celia.com
Cemex	Proposal Sent	B66DFA57	2024-03-31	Reply@Cemex.com
Cemig	Reengaged	16B67C9B	2024-01-18	Reply@Cemig.com
Cencosud	On-hold	EF5FE277	2024-02-14	Reply@Cencosud.com
Cenovus Energy	Closed-Won	095729B6	2024-02-16	Reply@Cenovus Energy.com
Center Fresh	Reengaged	2D16F442	2024-04-07	Reply@Center Fresh.com
CenterPoint Energy	New	C80FA6EB	2024-03-16	Reply@CenterPoint Energy.com
Centrale Latte Roma	Contacted	67929E44	2024-03-03	Reply@Centrale Latte Roma.com
Centrino	New	0BC9D5E9	2024-01-30	Reply@Centrino.com
Centro Properties Group	Closed-Lost	116B41B6	2024-03-18	Reply@Centro Properties Group.com
Century 21	Closed-Won	7007B2E9	2024-03-26	Reply@Century 21.com
Cerpa	New	B2BC267A	2024-01-08	Reply@Cerpa.com
Cerpinha	New	CDDCAABB	2024-02-21	Reply@Cerpinha.com
Cerruti	Negotiation	20468650	2024-04-17	Reply@Cerruti.com
Challenger	Disqualified	3D2F9128	2024-02-20	Reply@Challenger.com
Champion	Closed-Won	D4A0D0F3	2024-04-02	Reply@Champion.com
Chanel	In Progress	5F46FC94	2024-04-25	Reply@Chanel.com
Chang Beer	Negotiation	D8D38C35	2024-03-08	Reply@Chang Beer.com
Changyu	Closed-Lost	1D7A0749	2024-03-20	Reply@Changyu.com
ChapStick	Proposal Sent	D3F77B2C	2024-01-01	Reply@ChapStick.com
Charles Schwab	Proposal Sent	4BFBC165	2024-01-21	Reply@Charles Schwab.com
Charmin	Closed-Lost	4C7EE80B	2024-02-08	Reply@Charmin.com
Chase	Contacted	B357CCF6	2024-04-04	Reply@Chase.com
Chaumet	Closed-Lost	0C0E39DA	2024-02-03	Reply@Chaumet.com
Cheap Monday	Disqualified	B79AF472	2024-04-13	Reply@Cheap Monday.com
Cheer	Closed-Lost	7E663660	2024-04-23	Reply@Cheer.com
Cheerios	In Progress	028AB674	2024-01-20	Reply@Cheerios.com
Cheesecake Factory	On-hold	FF249977	2024-01-07	Reply@Cheesecake Factory.com
Cheetos	Closed-Lost	5AFB0BCB	2024-03-02	Reply@Cheetos.com
Cheez Whiz	In Progress	6F45DF8C	2024-04-14	Reply@Cheez Whiz.com
Cheez-It	Disqualified	CE81F35A	2024-03-29	Reply@Cheez-It.com
Cheezels	Referral	549D6DC9	2024-03-24	Reply@Cheezels.com
Chef	Closed-Won	E8BC7C26	2024-03-10	Reply@Chef.com
Chef Boyardee	Closed-Lost	D12773A4	2024-02-29	Reply@Chef Boyardee.com
Chemeq	Referral	4C515B2F	2024-02-24	Reply@Chemeq.com
Cheung Kong Holdings	Closed-Lost	306A3413	2024-01-18	Reply@Cheung Kong Holdings.com
Chevrolet	Closed-Won	4A194D3C	2024-04-22	Reply@Chevrolet.com
Chevron	Cold	C4529105	2024-04-13	Reply@Chevron.com
Chex	Reengaged	3A95C754	2024-03-25	Reply@Chex.com
Chicco	Nurturing	9B520282	2024-01-26	Reply@Chicco.com
Chiko Roll	On-hold	5962BE3B	2024-04-16	Reply@Chiko Roll.com
Chili's	Referral	ED425D55	2024-01-15	Reply@Chili's.com
Chimay	Reengaged	A9D8826A	2024-04-30	Reply@Chimay.com
Chimei	Closed-Won	45F60919	2024-01-16	Reply@Chimei.com
China Citic Bank	Nurturing	3BDEFB42	2024-01-12	Reply@China Citic Bank.com
China Construction Bank	Proposal Sent	A9A18EB4	2024-03-11	Reply@China Construction Bank.com
China Eastern	New	C043C2E5	2024-04-22	Reply@China Eastern.com
China Life	Cold	8AB5A125	2024-02-27	Reply@China Life.com
China Light and Power	Referral	40F8E1A4	2024-01-02	Reply@China Light and Power.com
China Merchants Bank	Nurturing	288F0324	2024-03-16	Reply@China Merchants Bank.com
China Mobile	Nurturing	8BBA3855	2024-02-27	Reply@China Mobile.com
China Southern Airlines	In Progress	34D3EFA2	2024-03-22	Reply@China Southern Airlines.com
China Telecom	Disqualified	38F3D242	2024-02-06	Reply@China Telecom.com
China Unicom	Negotiation	B0ACE977	2024-01-17	Reply@China Unicom.com
