Company Name,Average Sentiment,Average Rating,Sentiment Quality,Best Outreach Window,Recommended Approach
Emerson Electric Company,7.848696727209236,6.413793103448276,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Emerson Radio,7.087723956338463,5.666666666666667,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Energizer Holdings,6.664789111672967,5.37037037037037,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Energy East,7.238083305834196,5.6976744186046515,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Enterasys Networks,7.795840215594526,6.548387096774194,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Entergy,7.179028483382016,5.625,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Enterprise GP Holdings,6.879787014253938,5.54054054054054,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Equifax,6.11737317017949,4.454545454545454,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Erie Insurance Group,7.038007209680107,5.592592592592593,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Esselte,6.269114682567411,5.1875,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Estée Lauder Companies,6.530887806371276,5.315789473684211,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Eureka,7.277106502634959,5.793103448275862,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Exelon Corporation,6.661753377850886,5.6923076923076925,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Expeditors International,6.232196307892064,4.814814814814815,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Express Scripts Incorporated,7.158797575306343,5.653846153846154,High,,Immediate outreach recommended. High sentiment indicates strong potential.
ExxonMobil,6.961776626942433,5.967741935483871,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Fabrik Inc.,7.098933685220482,6.037037037037037,High,,Immediate outreach recommended. High sentiment indicates strong potential.
facebook,6.6202873709392165,5.25,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Fairchild Semiconductor,6.894531282449526,5.548387096774194,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
FedEx,7.151926287571675,5.655172413793103,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Fender Musical Instruments Corporation,6.679784494748594,4.9,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Fidelity Investments,6.078945789418282,4.8108108108108105,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
"FileMaker Inc., formerly Claris Corp.",5.4804089719109195,4.2727272727272725,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Firestone Tire and Rubber Company,6.21221330711239,4.533333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
First Hawaiian Bank,6.375681454194175,5.038461538461538,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Fiserv,6.091687627679935,5.0,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Fisher Electronics,6.471202944496567,5.111111111111111,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Fisker Automotive,7.03338542021596,5.642857142857143,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Fluor Corp,7.388155332925648,5.833333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Ford Motor Company,8.064331332257964,6.7368421052631575,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Forum Communications,7.573102866229818,6.208333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Fox Film Corporation,6.780921663300676,5.129032258064516,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Frasca International,6.523162397722033,5.212121212121212,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
"Fred Meyer, Inc.",6.380746961027375,5.121212121212121,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
FreeWave Technologies,6.275625482666031,4.4,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Fresh&Easy Neighbourhood Market,6.313626684574035,4.818181818181818,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Frontier Airlines,6.420703117509212,4.666666666666667,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Fruit of the Loom,6.748027632710321,5.403225806451613,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Federal Home Loan Mortgage Corporation,6.967310230559126,5.88,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Federal National Mortgage Association,7.298437548707849,6.090909090909091,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Gap,7.158493932458353,5.886792452830188,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Garmin,6.955833818099755,5.481481481481482,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Gartner,7.532987330402151,6.162162162162162,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Gateway Computers,7.2939689340230265,5.933333333333334,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Gatorade,7.37693156429681,6.103448275862069,High,,Immediate outreach recommended. High sentiment indicates strong potential.
GEICO,6.2629577636486795,5.045454545454546,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Gemini Sound Products,6.4878004101759625,5.074074074074074,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
General Communication,6.683805236743122,5.096774193548387,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
General Dynamics,7.857513338964445,6.564102564102564,High,,Immediate outreach recommended. High sentiment indicates strong potential.
General Electric,6.593838238908235,5.266666666666667,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
GE Consumer & Industrial,6.929947796843078,5.7368421052631575,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
General Mills,7.156675838364057,5.779661016949152,High,,Immediate outreach recommended. High sentiment indicates strong potential.
General Motors,6.061937509601114,4.781818181818182,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Gentiva Health Services,7.184847474621786,5.7105263157894735,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Georgia Pacific,7.183112739093979,5.862068965517241,High,,Immediate outreach recommended. High sentiment indicates strong potential.
GTECH,6.390472348867213,4.903225806451613,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Giant Food,6.95856373200812,5.620689655172414,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Gibson Guitar Corporation,6.700695289025297,5.392857142857143,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Gillette (brand),6.415067318296076,4.8,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
GHD Inc.,6.633341609544574,5.107142857142857,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Global Insight,7.3472272184544485,5.793103448275862,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Go Daddy,7.162463505141856,5.6923076923076925,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Goldman Sachs,7.046401059429988,5.830188679245283,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Goodrich Corporation,6.0061121839239995,4.655172413793103,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Goodyear Tire and Rubber Company,5.876153304037953,4.625,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Google,6.60450034586417,5.054545454545455,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Ground Round,7.25868715111564,6.043478260869565,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Group O,6.975564821084054,5.3,Medium,,Gentle follow-up suggested. Maintain existing communication momentum.
Growmark,7.153702311825986,5.793103448275862,High,,Immediate outreach recommended. High sentiment indicates strong potential.
H&R Block,7.373295901474379,6.172413793103448,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Hallmark Cards,7.378631884771955,5.620689655172414,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Halliburton,6.678741981683395,5.4375,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Hardee's,6.251459379748552,4.821428571428571,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Harley-Davidson,6.778828070860033,5.448275862068965,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Harman International Industries,7.052455510865394,5.354838709677419,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Hasbro,7.07164397821739,5.758620689655173,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Hastings Entertainment,6.981740205073167,5.423076923076923,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Hawaiian Airlines,7.596513696137369,6.285714285714286,High,,Immediate outreach recommended. High sentiment indicates strong potential.
H-E-B,6.668261332151732,5.391304347826087,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
The Hertz Corporation,6.70380785914137,5.2727272727272725,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Hewlett-Packard,7.092337159368425,5.538461538461538,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Hi-Point Firearms,6.6767302720153365,5.413793103448276,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Hilton Hotels Corporation,6.306252288796574,4.72,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
H. J. Heinz Company,6.644323636654519,5.333333333333333,Medium,,Cautious approach needed. Prepare comprehensive value proposition.
Home City Ice Co.,7.138836206219051,5.482758620689655,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Home Depot,7.026002632635498,5.5,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Honeywell,7.145104396723905,5.920634920634921,High,,Immediate outreach recommended. High sentiment indicates strong potential.
Hornbeck Offshore Services,7.601780543129583,6.083333333333333,High,,Immediate outreach recommended. High sentiment indicates strong potential.
